Interannual variation of monthly mean sea level and the 5-month centered average.
The values are in meters.  The average seasonal cycle and the relative sea level trend have been removed.
Column values are the Year; Month; Interannual Variation; and the 5-month centered average of the Interannual Variation.
Product of NOAAs National Ocean Service / Center for Operational Oceanographic Products and Services (CO-OPS)

Year, Month, Interannual_Variation, Five_Month_Average
1950,6,-0.065,
1950,7,-0.061,
1959,2,-0.080,-0.031,
1959,3,-0.064,-0.057,
1959,4,0.028,-0.048,
1959,5,-0.102,-0.037,
1959,6,-0.020,-0.025,
1959,7,-0.028,-0.034,
1959,8,-0.001,-0.008,
1959,9,-0.017,-0.005,
1959,10,0.026,0.008,
1959,11,-0.003,0.020,
1959,12,0.038,0.031,
1960,1,0.058,0.028,
1960,2,0.034,0.030,
1960,3,0.010,0.044,
1960,4,0.011,0.048,
1960,5,0.106,0.049,
1960,6,0.079,0.061,
1960,7,0.038,0.073,
1960,8,0.070,0.060,
1960,9,0.070,0.042,
1960,10,0.042,0.023,
1960,11,-0.011,0.006,
1960,12,-0.058,0.011,
1961,1,-0.011,0.029,
1961,2,0.090,0.040,
1961,3,0.133,0.050,
1961,4,0.045,0.041,
1961,5,-0.006,0.019,
1961,6,-0.058,-0.016,
1961,7,-0.022,-0.022,
1961,8,-0.042,-0.017,
1961,9,0.016,0.003,
1961,10,0.022,0.005,
1961,11,0.043,0.002,
1961,12,-0.013,0.016,
1962,1,-0.055,0.052,
1962,2,0.083,0.022,
1962,3,0.202,0.030,
1962,4,-0.109,0.045,
1962,5,0.029,0.036,
1962,6,0.020,0.004,
1962,7,0.034,0.023,
1962,8,0.045,0.013,
1962,9,-0.016,0.037,
1962,10,-0.017,0.033,
1962,11,0.141,0.019,
1962,12,0.012,0.008,
1963,1,-0.027,0.005,
1963,2,-0.071,-0.026,
1963,3,-0.028,-0.045,
1963,4,-0.015,-0.043,
1963,5,-0.082,-0.029,
1963,6,-0.018,-0.034,
1963,7,0.001,-0.024,
1963,8,-0.054,-0.016,
1963,9,0.033,-0.015,
1963,10,-0.043,-0.032,
1963,11,-0.013,-0.031,
1963,12,-0.081,-0.043,
1964,1,-0.049,-0.040,
1964,2,-0.028,-0.053,
1964,3,-0.027,-0.041,
1964,4,-0.081,-0.042,
1964,5,-0.020,-0.045,
1964,6,-0.053,-0.046,
1964,7,-0.046,-0.021,
1964,8,-0.029,-0.017,
1964,9,0.044,-0.006,
1964,10,-0.002,0.002,
1964,11,0.003,0.015,
1964,12,-0.007,0.006,
1965,1,0.034,0.003,
1965,2,0.001,0.007,
1965,3,-0.014,0.004,
1965,4,0.023,-0.006,
1965,5,-0.025,-0.010,
1965,6,-0.016,-0.023,
1965,7,-0.020,-0.041,
1965,8,-0.076,-0.051,
1965,9,-0.067,-0.054,
1965,10,-0.073,-0.050,
1965,11,-0.032,-0.028,
1965,12,-0.003,-0.016,
1966,1,0.035,-0.002,
1966,2,-0.007,0.007,
1966,3,-0.003,0.005,
1966,4,0.012,-0.010,
1966,5,-0.015,-0.004,
1966,6,-0.039,-0.010,
1966,7,0.024,-0.013,
1966,8,-0.035,-0.029,
1966,9,-0.002,-0.025,
1966,10,-0.091,-0.030,
1966,11,-0.018,-0.027,
1966,12,-0.001,-0.033,
1967,1,-0.021,-0.013,
1967,2,-0.032,-0.001,
1967,3,0.007,0.011,
1967,4,0.044,0.018,
1967,5,0.057,0.026,
1967,6,0.011,0.022,
1967,7,0.007,0.020,
1967,8,-0.013,-0.002,
1967,9,0.036,-0.013,
1967,10,-0.053,0.010,
1967,11,-0.044,0.020,
1967,12,0.125,0.012,
1968,1,0.035,0.008,
1968,2,-0.001,
1968,3,-0.076,
1968,6,0.007,
1969,11,0.059,
1969,12,0.018,
1970,4,0.076,
1970,5,-0.003,
1970,6,0.006,0.026,
1970,7,-0.001,-0.006,
1970,8,0.052,0.012,
1970,9,-0.082,0.040,
1970,10,0.085,0.062,
1970,11,0.148,0.054,
1970,12,0.107,0.076,
1971,1,0.014,0.056,
1971,2,0.024,0.034,
1971,3,-0.012,0.017,
1971,4,0.037,0.027,
1971,5,0.022,0.022,
1971,6,0.062,0.022,
1971,7,-0.000,0.019,
1971,8,-0.014,0.048,
1971,9,0.026,0.056,
1971,10,0.166,0.060,
1971,11,0.101,0.068,
1971,12,0.021,0.064,
1972,1,0.028,0.041,
1972,2,0.004,0.035,
1972,3,0.053,0.052,
1972,4,0.069,0.057,
1972,5,0.106,0.067,
1972,6,0.051,0.065,
1972,7,0.056,0.066,
1972,8,0.039,0.055,
1972,9,0.079,0.072,
1972,10,0.048,0.079,
1972,11,0.139,0.093,
1972,12,0.092,0.110,
1973,1,0.108,0.127,
1973,2,0.164,0.107,
1973,3,0.134,0.095,
1973,4,0.037,0.068,
1973,5,0.032,0.039,
1973,6,-0.023,0.014,
1973,7,0.014,0.010,
1973,8,0.011,0.010,
1973,9,0.019,-0.009,
1973,10,0.028,-0.011,
1973,11,-0.119,0.007,
1973,12,0.005,0.019,
1974,1,0.103,0.004,
1974,2,0.080,0.011,
1974,3,-0.047,0.015,
1974,4,-0.084,0.011,
1974,5,0.021,0.001,
1974,6,0.088,0.005,
1974,7,0.027,0.020,
1974,8,-0.028,-0.009,
1974,9,-0.007,-0.039,
1974,10,-0.127,-0.038,
1974,11,-0.063,-0.034,
1974,12,0.033,-0.027,
1975,1,-0.008,0.001,
1975,2,0.029,-0.005,
1975,3,0.012,-0.008,
1975,4,-0.092,-0.005,
1975,5,0.019,-0.007,
1975,6,0.007,-0.012,
1975,7,0.020,0.008,
1975,8,-0.014,0.011,
1975,9,0.007,0.020,
1975,10,0.037,0.030,
1975,11,0.051,0.031,
1975,12,0.071,0.011,
1976,1,-0.010,-0.004,
1976,2,-0.092,-0.025,
1976,3,-0.039,-0.057,
1976,4,-0.054,-0.066,
1976,5,-0.093,-0.053,
1976,6,-0.053,-0.042,
1976,7,-0.027,-0.049,
1976,8,0.017,-0.040,
1976,9,-0.090,-0.062,
1976,10,-0.047,-0.085,
1976,11,-0.163,-0.128,
1976,12,-0.143,-0.150,
1977,1,-0.197,-0.165,
1977,2,-0.196,-0.163,
1977,3,-0.126,-0.151,
1977,4,-0.153,-0.120,
1977,5,-0.086,-0.093,
1977,6,-0.040,-0.091,
1977,7,-0.060,-0.063,
1977,8,-0.116,-0.056,
1977,9,-0.012,-0.043,
1977,10,-0.055,-0.019,
1977,11,0.030,-0.007,
1977,12,0.056,0.015,
1978,1,-0.056,0.029,
1978,2,0.103,0.038,
1978,3,0.013,0.037,
1978,4,0.074,0.034,
1978,5,0.050,0.019,
1978,6,-0.068,0.013,
1978,7,0.030,0.005,
1978,8,-0.019,-0.012,
1978,9,0.035,0.023,
1978,10,-0.036,0.003,
1978,11,0.107,0.008,
1978,12,-0.071,0.010,
1979,1,0.006,0.012,
1979,2,0.044,-0.010,
1979,3,-0.026,-0.009,
1979,4,-0.001,-0.012,
1979,5,-0.067,-0.019,
1979,6,-0.009,-0.015,
1979,7,0.010,-0.018,
1979,8,-0.009,-0.024,
1979,9,-0.013,-0.029,
1979,10,-0.099,-0.043,
1979,11,-0.035,-0.028,
1979,12,-0.058,-0.024,
1980,1,0.066,-0.022,
1980,2,0.005,-0.015,
1980,3,-0.089,-0.005,
1980,4,-0.000,-0.033,
1980,5,-0.008,-0.051,
1980,6,-0.075,-0.045,
1980,7,-0.080,-0.063,
1980,8,-0.060,-0.085,
1980,9,-0.093,-0.091,
1980,10,-0.115,-0.095,
1980,11,-0.107,-0.106,
1980,12,-0.099,-0.111,
1981,1,-0.113,-0.100,
1981,2,-0.119,-0.118,
1981,3,-0.063,-0.098,
1981,4,-0.194,-0.086,
1981,5,-0.004,-0.066,
1981,6,-0.053,-0.053,
1981,7,-0.018,-0.025,
1981,8,0.002,-0.041,
1981,9,-0.050,-0.028,
1981,10,-0.086,-0.036,
1981,11,0.013,-0.058,
1981,12,-0.062,-0.044,
1982,1,-0.106,-0.035,
1982,2,0.019,-0.070,
1982,3,-0.041,-0.067,
1982,4,-0.162,-0.032,
1982,5,-0.046,-0.044,
1982,6,0.067,-0.048,
1982,7,-0.038,-0.026,
1982,8,-0.064,-0.004,
1982,9,-0.052,-0.029,
1982,10,0.064,-0.013,
1982,11,-0.055,0.012,
1982,12,0.041,0.056,
1983,1,0.063,0.074,
1983,2,0.168,0.098,
1983,3,0.156,0.080,
1983,4,0.062,0.068,
1983,5,-0.047,0.040,
1983,6,0.005,0.013,
1983,7,0.024,0.001,
1983,8,0.024,0.026,
1983,9,-0.002,0.026,
1983,10,0.077,0.027,
1983,11,0.007,0.034,
1983,12,0.027,0.037,
1984,1,0.061,0.032,
1984,2,0.014,0.062,
1984,3,0.051,0.044,
1984,4,0.155,0.026,
1984,5,-0.061,0.010,
1984,6,-0.030,0.005,
1984,7,-0.066,-0.029,
1984,8,0.028,-0.009,
1984,9,-0.016,-0.001,
1984,10,0.039,0.008,
1984,11,0.011,-0.009,
1984,12,-0.024,-0.016,
1985,1,-0.056,-0.041,
1985,2,-0.052,-0.056,
1985,3,-0.082,-0.055,
1985,4,-0.066,-0.057,
1985,5,-0.020,-0.052,
1985,6,-0.063,-0.040,
1985,7,-0.028,-0.040,
1985,8,-0.023,-0.039,
1985,9,-0.066,0.003,
1985,10,-0.014,0.003,
1985,11,0.146,-0.018,
1985,12,-0.026,0.010,
1986,1,-0.128,-0.011,
1986,2,0.074,-0.023,
1986,3,-0.124,-0.018,
1986,4,0.090,-0.009,
1986,5,-0.004,-0.025,
1986,6,-0.083,-0.001,
1986,7,-0.002,-0.041,
1986,8,-0.007,-0.047,
1986,9,-0.107,-0.032,
1986,10,-0.034,-0.023,
1986,11,-0.008,-0.010,
1986,12,0.039,0.016,
1987,1,0.059,0.048,
1987,2,0.023,0.074,
1987,3,0.127,0.062,
1987,4,0.119,0.040,
1987,5,-0.021,0.035,
1987,6,-0.048,0.010,
1987,7,-0.004,-0.023,
1987,8,0.001,-0.040,
1987,9,-0.045,-0.042,
1987,10,-0.103,-0.040,
1987,11,-0.061,-0.051,
1987,12,0.011,-0.048,
1988,1,-0.055,-0.051,
1988,2,-0.030,-0.020,
1988,3,-0.122,-0.021,
1988,4,0.099,-0.015,
1988,5,0.001,-0.030,
1988,6,-0.026,-0.027,
1988,7,-0.104,-0.071,
1988,8,-0.104,-0.096,
1988,9,-0.123,-0.115,
1988,10,-0.123,-0.117,
1988,11,-0.121,-0.106,
1988,12,-0.113,-0.087,
1989,1,-0.051,-0.060,
1989,2,-0.026,-0.053,
1989,3,0.012,-0.044,
1989,4,-0.085,-0.047,
1989,5,-0.070,-0.043,
1989,6,-0.067,-0.042,
1989,7,-0.002,-0.026,
1989,8,0.016,-0.028,
1989,9,-0.006,-0.037,
1989,10,-0.083,-0.047,
1989,11,-0.111,-0.074,
1989,12,-0.051,-0.091,
1990,1,-0.119,-0.095,
1990,2,-0.092,-0.094,
1990,3,-0.100,-0.092,
1990,4,-0.109,-0.082,
1990,5,-0.041,-0.067,
1990,6,-0.069,-0.043,
1990,7,-0.015,-0.034,
1990,8,0.020,-0.043,
1990,9,-0.063,-0.046,
1990,10,-0.087,-0.057,
1990,11,-0.085,-0.051,
1990,12,-0.068,-0.049,
1991,1,0.049,-0.025,
1991,2,-0.054,-0.014,
1991,3,0.032,-0.011,
1991,4,-0.028,-0.020,
1991,5,-0.055,-0.005,
1991,6,0.003,-0.024,
1991,7,0.023,-0.035,
1991,8,-0.061,-0.034,
1991,9,-0.085,-0.035,
1991,10,-0.049,-0.057,
1991,11,-0.002,-0.045,
1991,12,-0.088,-0.018,
1992,1,-0.001,-0.021,
1992,2,0.048,-0.025,
1992,3,-0.061,0.003,
1992,4,-0.024,0.004,
1992,5,0.052,-0.006,
1992,6,0.004,0.001,
1992,7,-0.004,-0.002,
1992,8,-0.023,-0.024,
1992,9,-0.039,-0.024,
1992,10,-0.060,-0.022,
1992,11,0.007,-0.002,
1992,12,0.008,0.019,
1993,1,0.073,0.031,
1993,2,0.068,0.051,
1993,3,0.001,0.049,
1993,4,0.105,0.027,
1993,5,-0.004,0.017,
1993,6,-0.035,0.016,
1993,7,0.017,-0.019,
1993,8,-0.002,-0.030,
1993,9,-0.074,-0.037,
1993,10,-0.055,-0.026,
1993,11,-0.069,-0.043,
1993,12,0.072,-0.029,
1994,1,-0.088,-0.018,
1994,2,-0.006,-0.029,
1994,3,-0.000,-0.043,
1994,4,-0.120,-0.047,
1994,5,-0.001,-0.065,
1994,6,-0.105,-0.085,
1994,7,-0.100,-0.075,
1994,8,-0.100,-0.078,
1994,9,-0.068,-0.073,
1994,10,-0.016,-0.037,
1994,11,-0.081,-0.024,
1994,12,0.082,-0.039,
1995,1,-0.038,-0.039,
1995,2,-0.142,-0.038,
1995,3,-0.013,-0.056,
1995,4,-0.080,-0.054,
1995,5,-0.007,-0.032,
1995,6,-0.025,-0.009,
1995,7,-0.035,0.006,
1995,8,0.100,-0.009,
1995,9,-0.004,-0.019,
1995,10,-0.084,-0.020,
1995,11,-0.072,-0.023,
1995,12,-0.043,-0.026,
1996,1,0.088,-0.021,
1996,2,-0.020,-0.015,
1996,3,-0.057,-0.013,
1996,4,-0.041,-0.035,
1996,5,-0.034,-0.035,
1996,6,-0.023,-0.021,
1996,7,-0.018,0.004,
1996,8,0.011,0.020,
1996,9,0.085,0.032,
1996,10,0.048,0.060,
1996,11,0.034,0.061,
1996,12,0.122,0.050,
1997,1,0.014,0.044,
1997,2,0.029,0.052,
1997,3,0.022,0.010,
1997,4,0.072,0.023,
1997,5,-0.090,0.018,
1997,6,0.080,0.011,
1997,7,0.005,-0.013,
1997,8,-0.011,0.005,
1997,9,-0.048,-0.004,
1997,10,-0.003,0.003,
1997,11,0.037,0.034,
1997,12,0.041,0.109,
1998,1,0.142,0.115,
1998,2,0.330,0.123,
1998,3,0.026,0.137,
1998,4,0.074,0.112,
1998,5,0.113,0.051,
1998,6,0.016,0.058,
1998,7,0.025,0.037,
1998,8,0.058,0.001,
1998,9,-0.027,-0.013,
1998,10,-0.067,-0.016,
1998,11,-0.054,-0.034,
1998,12,0.012,-0.004,
1999,1,-0.032,0.002,
1999,2,0.120,0.019,
1999,3,-0.033,0.028,
1999,4,0.030,0.032,
1999,5,0.056,0.006,
1999,6,-0.012,0.019,
1999,7,-0.012,0.020,
1999,8,0.036,-0.007,
1999,9,0.035,-0.023,
1999,10,-0.083,-0.030,
1999,11,-0.089,-0.058,
1999,12,-0.048,-0.092,
2000,1,-0.106,-0.078,
2000,2,-0.136,-0.064,
2000,3,-0.009,-0.055,
2000,4,-0.020,-0.050,
2000,5,-0.006,-0.015,
2000,6,-0.079,-0.018,
2000,7,0.041,-0.018,
2000,8,-0.026,-0.030,
2000,9,-0.022,-0.017,
2000,10,-0.066,-0.048,
2000,11,-0.011,-0.050,
2000,12,-0.118,-0.062,
2001,1,-0.035,-0.049,
2001,2,-0.083,-0.055,
2001,3,0.004,-0.033,
2001,4,-0.045,-0.037,
2001,5,-0.006,-0.022,
2001,6,-0.053,-0.037,
2001,7,-0.009,-0.029,
2001,8,-0.071,-0.052,
2001,9,-0.007,-0.055,
2001,10,-0.117,-0.052,
2001,11,-0.069,-0.066,
2001,12,0.004,-0.067,
2002,1,-0.139,-0.075,
2002,2,-0.016,-0.082,
2002,3,-0.158,-0.109,
2002,4,-0.100,-0.094,
2002,5,-0.135,-0.098,
2002,6,-0.063,-0.073,
2002,7,-0.034,-0.054,
2002,8,-0.035,-0.015,
2002,9,-0.005,-0.024,
2002,10,0.060,-0.030,
2002,11,-0.107,-0.035,
2002,12,-0.061,-0.052,
2003,1,-0.061,-0.058,
2003,2,-0.088,-0.021,
2003,3,0.030,-0.003,
2003,4,0.074,0.012,
2003,5,0.028,0.019,
2003,6,0.015,-0.004,
2003,7,-0.055,
2003,8,-0.083,
2004,5,-0.101,
2004,6,-0.019,
2004,7,0.030,-0.004,
2004,8,-0.004,0.038,
2004,9,0.074,0.052,
2004,10,0.109,0.048,
2004,11,0.049,0.071,
2004,12,0.012,0.085,
2005,1,0.111,0.069,
2005,2,0.143,0.081,
2005,3,0.028,0.103,
2005,4,0.109,0.091,
2005,5,0.122,0.081,
2005,6,0.056,0.080,
2005,7,0.091,0.056,
2005,8,0.023,0.039,
2005,9,-0.012,0.013,
2005,10,0.038,-0.012,
2005,11,-0.075,-0.016,
2005,12,-0.036,-0.018,
2006,1,0.002,-0.034,
2006,2,-0.020,-0.017,
2006,3,-0.039,0.002,
2006,4,0.007,-0.005,
2006,5,0.059,-0.015,
2006,6,-0.033,-0.009,
2006,7,-0.067,0.000,
2006,8,-0.012,-0.012,
2006,9,0.056,0.016,
2006,10,-0.001,0.016,
2006,11,0.105,0.008,
2006,12,-0.068,-0.035,
2007,1,-0.050,-0.060,
2007,2,-0.162,-0.085,
2007,3,-0.126,-0.083,
2007,4,-0.018,-0.070,
2007,5,-0.058,-0.040,
2007,6,0.012,-0.013,
2007,7,-0.011,-0.020,
2007,8,0.011,-0.012,
2007,9,-0.053,-0.020,
2007,10,-0.017,-0.022,
2007,11,-0.032,-0.033,
2007,12,-0.019,-0.034,
2008,1,-0.043,-0.043,
2008,2,-0.062,-0.025,
2008,3,-0.061,-0.010,
2008,4,0.057,-0.008,
2008,5,0.058,-0.006,
2008,6,-0.035,0.005,
2008,7,-0.048,0.003,
2008,8,-0.006,-0.012,
2008,9,0.046,-0.010,
2008,10,-0.017,-0.023,
2008,11,-0.023,-0.035,
2008,12,-0.115,-0.060,
2009,1,-0.066,-0.056,
2009,2,-0.076,-0.057,
2009,3,-0.000,-0.042,
2009,4,-0.027,-0.002,
2009,5,-0.042,0.027,
2009,6,0.136,0.021,
2009,7,0.072,0.042,
2009,8,-0.033,0.064,
2009,9,0.079,0.081,
2009,10,0.066,0.085,
2009,11,0.222,0.102,
2009,12,0.090,0.095,
2010,1,0.054,0.117,
2010,2,0.045,0.080,
2010,3,0.174,0.060,
2010,4,0.035,0.051,
2010,5,-0.006,0.041,
2010,6,0.009,0.016,
2010,7,-0.006,0.006,
2010,8,0.051,0.000,
2010,9,-0.017,0.013,
2010,10,-0.037,0.019,
2010,11,0.073,0.011,
2010,12,0.022,0.007,
2011,1,0.014,0.023,
2011,2,-0.036,0.006,
2011,3,0.040,0.016,
2011,4,-0.011,0.024,
2011,5,0.076,0.039,
2011,6,0.052,0.039,
2011,7,0.038,0.055,
2011,8,0.043,0.041,
2011,9,0.066,0.026,
2011,10,0.006,0.020,
2011,11,-0.021,0.000,
2011,12,0.006,-0.018,
2012,1,-0.054,-0.021,
2012,2,-0.029,-0.010,
2012,3,-0.007,-0.009,
2012,4,0.032,0.023,
2012,5,0.014,0.039,
2012,6,0.106,0.042,
2012,7,0.049,0.017,
2012,8,0.008,0.017,
2012,9,-0.091,0.018,
2012,10,0.014,0.025,
2012,11,0.108,0.018,
2012,12,0.085,0.034,
2013,1,-0.026,0.050,
2013,2,-0.010,0.028,
2013,3,0.093,0.002,
2013,4,-0.002,-0.004,
2013,5,-0.048,-0.005,
2013,6,-0.053,-0.021,
2013,7,-0.017,-0.024,
2013,8,0.013,-0.002,
2013,9,-0.017,-0.010,
2013,10,0.061,-0.015,
2013,11,-0.089,-0.030,
2013,12,-0.044,-0.032,
2014,1,-0.062,-0.043,
2014,2,-0.026,-0.018,
2014,3,0.009,-0.003,
2014,4,0.036,0.021,
2014,5,0.031,0.027,
2014,6,0.057,0.041,
2014,7,0.002,0.042,
2014,8,0.078,0.035,
2014,9,0.040,0.010,
2014,10,0.000,0.022,
2014,11,-0.069,-0.008,
2014,12,0.062,-0.030,
2015,1,-0.072,-0.059,
2015,2,-0.071,-0.061,
2015,3,-0.146,-0.097,
2015,4,-0.079,-0.085,
2015,5,-0.115,-0.061,
2015,6,-0.014,-0.030,
2015,7,0.049,-0.004,
2015,8,0.010,0.036,
2015,9,0.048,0.035,
2015,10,0.087,0.031,
2015,11,-0.018,0.040,
2015,12,0.027,0.030,
2016,1,0.055,0.012,
2016,2,-0.001,0.015,
2016,3,-0.002,0.014,
2016,4,-0.002,0.004,
2016,5,0.019,0.004,
2016,6,0.005,-0.003,
2016,7,-0.001,0.017,
2016,8,-0.037,0.026,
2016,9,0.099,0.020,
2016,10,0.066,0.013,
2016,11,-0.024,0.021,
2016,12,-0.039,-0.004,
2017,1,0.002,-0.047,
2017,2,-0.026,-0.035,
2017,3,-0.148,-0.014,
2017,4,0.035,-0.017,
2017,5,0.066,-0.004,
2017,6,-0.011,0.040,
2017,7,0.037,0.050,
2017,8,0.073,0.034,
2017,9,0.083,0.044,
2017,10,-0.013,0.025,
2017,11,0.041,-0.016,
2017,12,-0.058,-0.048,
2018,1,-0.132,-0.024,
2018,2,-0.081,-0.039,
2018,3,0.107,-0.032,
2018,4,-0.034,0.018,
2018,5,-0.019,0.053,
2018,6,0.117,0.031,
2018,7,0.092,0.071,
2018,8,-0.004,0.075,
2018,9,0.167,0.059,
2018,10,0.005,0.067,
2018,11,0.033,0.088,
2018,12,0.137,0.058,
2019,1,0.099,0.065,
2019,2,0.017,0.061,
2019,3,0.040,0.051,
2019,4,0.011,0.040,
2019,5,0.086,0.049,
2019,6,0.044,0.056,
2019,7,0.061,0.073,
2019,8,0.080,0.088,
2019,9,0.094,0.092,
2019,10,0.161,0.083,
2019,11,0.065,0.074,
2019,12,0.016,0.053,
2020,1,0.032,0.029,
2020,2,-0.011,0.032,
2020,3,0.046,0.029,
2020,4,0.080,0.032,
2020,5,0.001,0.048,
2020,6,0.045,0.045,
2020,7,0.069,0.045,
2020,8,0.031,0.048,
2020,9,0.080,0.032,
2020,10,0.016,0.020,
2020,11,-0.039,0.036,
2020,12,0.014,0.044,
2021,1,0.111,0.034,
2021,2,0.116,0.045,
2021,3,-0.032,0.029,
2021,4,0.017,0.001,
2021,5,-0.064,-0.024,
2021,6,-0.029,-0.012,
2021,7,-0.011,-0.019,
2021,8,0.026,0.013,
2021,9,-0.020,0.024,
2021,10,0.097,0.024,
2021,11,0.027,0.032,
2021,12,-0.011,0.019,
2022,1,0.066,-0.023,
2022,2,-0.087,-0.039,
2022,3,-0.108,-0.013,
2022,4,-0.056,-0.023,
2022,5,0.122,-0.014,
2022,6,0.013,-0.001,
2022,7,-0.042,0.012,
2022,8,-0.042,-0.005,
2022,9,0.009,-0.012,
2022,10,0.040,0.005,
2022,11,-0.024,0.023,
2022,12,0.044,0.026,
2023,1,0.046,0.037,
2023,2,0.025,0.050,
2023,3,0.094,0.052,
2023,4,0.038,0.067,
2023,5,0.057,0.072,
2023,6,0.120,0.059,
2023,7,0.051,0.070,
2023,8,0.026,0.068,
2023,9,0.096,0.063,
2023,10,0.045,0.071,
2023,11,0.098,0.092,
2023,12,0.089,0.117,
2024,1,0.131,0.130,
2024,2,0.223,0.138,
2024,3,0.110,0.153,
2024,4,0.138,0.125,
2024,5,0.163,0.079,
2024,6,-0.012,0.050,
2024,7,-0.004,0.053,
2024,8,-0.034,0.022,
2024,9,0.152,0.027,
2024,10,0.008,
2024,11,0.013,
