Interannual variation of monthly mean sea level and the 5-month centered average.
The values are in meters.  The average seasonal cycle and the relative sea level trend have been removed.
Column values are the Year; Month; Interannual Variation; and the 5-month centered average of the Interannual Variation.
Product of NOAAs National Ocean Service / Center for Operational Oceanographic Products and Services (CO-OPS)

Year, Month, Interannual_Variation, Five_Month_Average
1971,7,0.016,
1971,8,-0.019,
1971,10,0.150,
1971,11,0.123,
1971,12,0.052,
1972,2,0.054,
1972,3,0.095,
2003,8,-0.043,-0.022,
2003,9,0.045,-0.013,
2003,10,-0.045,-0.015,
2003,11,0.014,-0.028,
2003,12,-0.045,-0.043,
2004,1,-0.111,-0.037,
2004,2,-0.029,-0.059,
2004,3,-0.013,-0.062,
2004,4,-0.098,-0.051,
2004,5,-0.059,-0.046,
2004,6,-0.058,-0.046,
2004,7,-0.003,-0.024,
2004,8,-0.013,0.002,
2004,9,0.011,0.016,
2004,10,0.075,0.019,
2004,11,0.009,0.031,
2004,12,0.014,0.051,
2005,1,0.046,0.040,
2005,2,0.110,0.060,
2005,3,0.019,0.068,
2005,4,0.112,0.063,
2005,5,0.052,0.045,
2005,6,0.022,0.044,
2005,7,0.021,0.013,
2005,8,0.014,-0.001,
2005,9,-0.043,-0.008,
2005,10,-0.017,-0.020,
2005,11,-0.012,-0.015,
2005,12,-0.039,-0.003,
2006,1,0.038,-0.012,
2006,2,0.014,-0.015,
2006,3,-0.062,-0.001,
2006,4,-0.024,-0.015,
2006,5,0.030,-0.027,
2006,6,-0.033,-0.019,
2006,7,-0.044,-0.008,
2006,8,-0.022,-0.016,
2006,9,0.030,-0.002,
2006,10,-0.010,-0.005,
2006,11,0.037,-0.008,
2006,12,-0.060,-0.058,
2007,1,-0.039,-0.079,
2007,2,-0.217,-0.101,
2007,3,-0.117,-0.106,
2007,4,-0.073,-0.101,
2007,5,-0.084,-0.066,
2007,6,-0.014,-0.047,
2007,7,-0.042,-0.047,
2007,8,-0.024,-0.034,
2007,9,-0.073,-0.039,
2007,10,-0.016,-0.036,
2007,11,-0.041,-0.035,
2007,12,-0.026,-0.023,
2008,1,-0.020,-0.019,
2008,2,-0.013,-0.008,
2008,3,0.006,0.007,
2008,4,0.011,0.004,
2008,5,0.053,0.000,
2008,6,-0.036,-0.012,
2008,7,-0.033,-0.022,
2008,8,-0.056,-0.048,
2008,9,-0.038,-0.054,
2008,10,-0.080,-0.065,
2008,11,-0.064,-0.069,
2008,12,-0.087,-0.068,
2009,1,-0.075,-0.058,
2009,2,-0.035,-0.053,
2009,3,-0.029,-0.045,
2009,4,-0.040,-0.012,
2009,5,-0.044,0.006,
2009,6,0.089,0.003,
2009,7,0.053,
2009,8,-0.041,
2009,10,0.032,
2009,11,0.104,
2009,12,0.026,0.039,
2010,1,0.019,0.064,
2010,2,0.013,0.048,
2010,3,0.159,0.039,
2010,4,0.025,0.035,
2010,5,-0.019,0.027,
2010,6,-0.001,0.004,
2010,7,-0.029,-0.001,
2010,8,0.044,-0.003,
2010,9,-0.002,0.006,
2010,10,-0.029,0.002,
2010,11,0.047,-0.006,
2010,12,-0.049,-0.006,
2011,1,0.001,0.014,
2011,2,0.001,0.014,
2011,3,0.069,0.049,
2011,4,0.050,0.055,
2011,5,0.126,0.061,
2011,6,0.032,0.050,
2011,7,0.029,0.058,
2011,8,0.016,0.039,
2011,9,0.088,0.039,
2011,10,0.032,0.038,
2011,11,0.027,0.035,
2011,12,0.028,0.015,
2012,1,-0.002,0.012,
2012,2,-0.011,-0.001,
2012,3,0.018,-0.003,
2012,4,-0.038,0.009,
2012,5,0.016,0.010,
2012,6,0.061,0.009,
2012,7,-0.005,0.002,
2012,8,0.013,-0.002,
2012,9,-0.075,-0.010,
2012,10,-0.006,0.006,
2012,11,0.025,0.006,
2012,12,0.074,0.017,
2013,1,0.013,0.025,
2013,2,-0.024,0.018,
2013,3,0.034,-0.009,
2013,4,-0.010,-0.018,
2013,5,-0.062,-0.010,
2013,6,-0.027,-0.014,
2013,7,0.015,-0.020,
2013,8,0.015,-0.003,
2013,9,-0.043,-0.022,
2013,10,0.025,-0.033,
2013,11,-0.121,-0.046,
2013,12,-0.042,-0.049,
2014,1,-0.047,-0.067,
2014,2,-0.060,-0.040,
2014,3,-0.065,-0.030,
2014,4,0.011,-0.016,
2014,5,0.011,-0.006,
2014,6,0.025,0.012,
2014,7,-0.012,0.005,
2014,8,0.026,0.007,
2014,9,-0.027,-0.016,
2014,10,0.026,-0.014,
2014,11,-0.090,-0.040,
2014,12,-0.006,-0.052,
2015,1,-0.103,-0.087,
2015,2,-0.085,-0.085,
2015,3,-0.151,-0.106,
2015,4,-0.080,-0.092,
2015,5,-0.114,-0.070,
2015,6,-0.032,-0.043,
2015,7,0.028,-0.029,
2015,8,-0.017,-0.007,
2015,9,-0.011,-0.004,
2015,10,-0.003,0.003,
2015,11,-0.014,0.008,
2015,12,0.063,0.020,
2016,1,0.008,0.023,
2016,2,0.048,0.026,
2016,3,0.009,0.007,
2016,4,0.000,-0.004,
2016,5,-0.031,-0.019,
2016,6,-0.047,-0.029,
2016,7,-0.028,-0.022,
2016,8,-0.041,-0.021,
2016,9,0.039,-0.022,
2016,10,-0.027,-0.028,
2016,11,-0.051,-0.019,
2016,12,-0.060,-0.024,
2017,1,0.006,-0.052,
2017,2,0.013,-0.031,
2017,3,-0.165,-0.005,
2017,4,0.051,-0.002,
2017,5,0.069,-0.000,
2017,6,0.021,0.042,
2017,7,0.024,0.034,
2017,8,0.045,0.024,
2017,9,0.011,0.027,
2017,10,0.020,0.011,
2017,11,0.035,-0.030,
2017,12,-0.058,-0.032,
2018,1,-0.160,-0.033,
2018,2,0.002,-0.046,
2018,3,0.015,-0.034,
2018,4,-0.027,0.012,
2018,5,-0.001,0.025,
2018,6,0.070,0.027,
2018,7,0.069,0.059,
2018,8,0.025,0.064,
2018,9,0.133,0.055,
2018,10,0.023,0.066,
2018,11,0.025,0.079,
2018,12,0.123,0.060,
2019,1,0.092,0.063,
2019,2,0.037,0.066,
2019,3,0.040,0.062,
2019,4,0.040,0.050,
2019,5,0.101,0.052,
2019,6,0.030,0.057,
2019,7,0.050,0.065,
2019,8,0.063,0.072,
2019,9,0.079,0.077,
2019,10,0.140,0.071,
2019,11,0.050,0.073,
2019,12,0.024,0.073,
2020,1,0.072,0.062,
2020,2,0.080,0.069,
2020,3,0.084,0.063,
2020,4,0.084,0.050,
2020,5,-0.006,0.042,
2020,6,0.010,0.029,
2020,7,0.039,0.015,
2020,8,0.018,0.014,
2020,9,0.012,0.010,
2020,10,-0.011,0.005,
2020,11,-0.008,0.013,
2020,12,0.015,0.019,
2021,1,0.056,0.011,
2021,2,0.042,0.008,
2021,3,-0.048,-0.017,
2021,4,-0.024,-0.032,
2021,5,-0.111,-0.041,
2021,6,-0.020,-0.029,
2021,7,-0.003,-0.019,
2021,8,0.013,0.024,
2021,9,0.024,0.029,
2021,10,0.108,0.028,
2021,11,0.003,0.029,
2021,12,-0.010,0.016,
2022,1,0.019,-0.015,
2022,2,-0.042,-0.027,
2022,3,-0.048,-0.012,
2022,4,-0.056,-0.015,
2022,5,0.064,-0.013,
2022,6,0.006,-0.009,
2022,7,-0.029,-0.004,
2022,8,-0.032,-0.023,
2022,9,-0.028,-0.025,
2022,10,-0.030,-0.005,
2022,11,-0.005,0.018,
2022,12,0.069,0.038,
2023,1,0.084,0.062,
2023,2,0.070,0.078,
2023,3,0.092,0.068,
2023,4,0.073,0.066,
2023,5,0.021,0.063,
2023,6,0.074,0.050,
2023,7,0.053,0.038,
2023,8,0.030,0.042,
2023,9,0.013,0.046,
2023,10,0.042,0.057,
2023,11,0.092,0.087,
2023,12,0.108,0.136,
2024,1,0.181,0.151,
2024,2,0.259,0.169,
2024,3,0.116,0.180,
2024,4,0.179,0.148,
2024,5,0.163,0.100,
2024,6,0.021,0.083,
2024,7,0.021,0.071,
2024,8,0.032,0.041,
2024,9,0.120,0.041,
2024,10,0.011,
2024,11,0.024,
