Interannual variation of monthly mean sea level and the 5-month centered average.
The values are in meters.  The average seasonal cycle and the relative sea level trend have been removed.
Column values are the Year; Month; Interannual Variation; and the 5-month centered average of the Interannual Variation.
Product of NOAAs National Ocean Service / Center for Operational Oceanographic Products and Services (CO-OPS)

Year, Month, Interannual_Variation, Five_Month_Average
1967,2,-0.097,
1967,3,0.098,
1976,2,-0.047,-0.085,
1976,3,-0.098,-0.071,
1976,4,-0.014,-0.053,
1976,5,-0.060,-0.037,
1976,6,-0.047,-0.012,
1976,7,0.037,-0.008,
1976,8,0.026,0.001,
1976,9,0.005,-0.004,
1976,10,-0.016,-0.033,
1976,11,-0.073,-0.065,
1976,12,-0.105,-0.084,
1977,1,-0.135,-0.103,
1977,2,-0.089,-0.120,
1977,3,-0.113,-0.094,
1977,4,-0.159,-0.077,
1977,5,0.026,-0.073,
1977,6,-0.052,-0.046,
1977,7,-0.067,-0.007,
1977,8,0.022,-0.000,
1977,9,0.039,0.009,
1977,10,0.057,0.048,
1977,11,-0.005,0.078,
1977,12,0.130,0.095,
1978,1,0.170,0.087,
1978,2,0.126,0.097,
1978,3,0.012,0.058,
1978,4,0.046,0.020,
1978,5,-0.062,-0.012,
1978,6,-0.021,-0.015,
1978,7,-0.034,-0.015,
1978,8,-0.003,-0.014,
1978,9,0.043,-0.034,
1978,10,-0.054,-0.064,
1978,11,-0.122,-0.080,
1978,12,-0.183,-0.073,
1979,1,-0.085,-0.063,
1979,2,0.081,-0.034,
1979,3,-0.005,-0.003,
1979,4,0.019,-0.004,
1979,5,-0.024,-0.020,
1979,6,-0.094,-0.022,
1979,7,0.004,-0.021,
1979,8,-0.014,-0.003,
1979,9,0.022,0.014,
1979,10,0.068,0.019,
1979,11,-0.009,0.022,
1979,12,0.026,0.038,
1980,1,0.002,0.019,
1980,2,0.101,0.026,
1980,3,-0.024,0.018,
1980,4,0.024,0.024,
1980,5,-0.013,-0.003,
1980,6,0.032,-0.006,
1980,7,-0.031,-0.007,
1980,8,-0.040,-0.008,
1980,9,0.015,-0.025,
1980,10,-0.018,-0.015,
1980,11,-0.050,0.001,
1980,12,0.021,-0.004,
1981,1,0.040,-0.008,
1981,2,-0.014,-0.008,
1981,3,-0.037,-0.014,
1981,4,-0.048,-0.025,
1981,5,-0.012,-0.034,
1981,6,-0.014,-0.032,
1981,7,-0.058,-0.028,
1981,8,-0.029,-0.016,
1981,9,-0.026,0.008,
1981,10,0.047,0.028,
1981,11,0.107,0.018,
1981,12,0.040,0.020,
1982,1,-0.077,0.025,
1982,2,-0.015,0.021,
1982,3,0.070,-0.008,
1982,4,0.090,0.009,
1982,5,-0.105,0.011,
1982,6,0.005,-0.002,
1982,7,-0.004,-0.013,
1982,8,0.003,0.025,
1982,9,0.036,0.057,
1982,10,0.088,0.086,
1982,11,0.163,0.131,
1982,12,0.142,0.184,
1983,1,0.225,0.219,
1983,2,0.303,0.202,
1983,3,0.260,0.184,
1983,4,0.079,0.150,
1983,5,0.054,0.112,
1983,6,0.055,0.077,
1983,7,0.113,0.071,
1983,8,0.083,0.064,
1983,9,0.049,0.098,
1983,10,0.022,0.079,
1983,11,0.225,0.036,
1983,12,0.015,0.030,
1984,1,-0.130,0.026,
1984,2,0.015,-0.015,
1984,3,0.002,-0.013,
1984,4,0.020,0.007,
1984,5,0.025,-0.003,
1984,6,-0.026,-0.001,
1984,7,-0.038,-0.000,
1984,8,0.011,0.003,
1984,9,0.024,0.047,
1984,10,0.043,0.043,
1984,11,0.192,0.012,
1984,12,-0.057,-0.035,
1985,1,-0.145,-0.072,
1985,2,-0.211,-0.123,
1985,3,-0.137,-0.119,
1985,4,-0.065,-0.087,
1985,5,-0.035,-0.048,
1985,6,0.012,-0.026,
1985,7,-0.014,-0.011,
1985,8,-0.029,-0.010,
1985,9,0.012,-0.031,
1985,10,-0.031,-0.053,
1985,11,-0.093,-0.037,
1985,12,-0.123,-0.011,
1986,1,0.052,0.004,
1986,2,0.141,0.007,
1986,3,0.043,0.033,
1986,4,-0.079,0.024,
1986,5,0.009,-0.010,
1986,6,0.006,-0.026,
1986,7,-0.030,-0.013,
1986,8,-0.036,-0.022,
1986,9,-0.015,-0.034,
1986,10,-0.036,-0.030,
1986,11,-0.052,-0.027,
1986,12,-0.009,-0.017,
1987,1,-0.023,0.002,
1987,2,0.036,-0.000,
1987,3,0.060,0.006,
1987,4,-0.066,0.003,
1987,5,0.025,0.004,
1987,6,-0.038,-0.016,
1987,7,0.038,-0.010,
1987,8,-0.038,-0.023,
1987,9,-0.035,-0.022,
1987,10,-0.041,-0.028,
1987,11,-0.035,-0.024,
1987,12,0.010,-0.053,
1988,1,-0.019,-0.072,
1988,2,-0.179,-0.068,
1988,3,-0.140,-0.062,
1988,4,-0.013,-0.061,
1988,5,0.038,-0.035,
1988,6,-0.013,-0.018,
1988,7,-0.049,-0.035,
1988,8,-0.055,-0.056,
1988,9,-0.098,-0.048,
1988,10,-0.064,-0.072,
1988,11,0.027,-0.098,
1988,12,-0.168,-0.114,
1989,1,-0.189,-0.087,
1989,2,-0.178,-0.092,
1989,3,0.072,-0.060,
1989,4,0.004,-0.025,
1989,5,-0.009,0.010,
1989,6,-0.015,-0.012,
1989,7,0.001,-0.015,
1989,8,-0.039,-0.021,
1989,9,-0.012,-0.040,
1989,10,-0.041,-0.074,
1989,11,-0.111,-0.077,
1989,12,-0.165,-0.086,
1990,1,-0.055,-0.098,
1990,2,-0.057,-0.082,
1990,3,-0.100,-0.052,
1990,4,-0.030,-0.035,
1990,5,-0.015,-0.015,
1990,6,0.028,0.018,
1990,7,0.042,0.030,
1990,8,0.065,0.025,
1990,9,0.031,0.006,
1990,10,-0.042,-0.033,
1990,11,-0.068,-0.078,
1990,12,-0.152,-0.085,
1991,1,-0.157,-0.075,
1991,2,-0.006,-0.073,
1991,3,0.008,-0.056,
1991,4,-0.059,-0.042,
1991,5,-0.066,-0.051,
1991,6,-0.084,-0.048,
1991,7,-0.053,-0.042,
1991,8,0.024,-0.038,
1991,9,-0.032,-0.036,
1991,10,-0.044,-0.039,
1991,11,-0.075,-0.037,
1991,12,-0.069,0.008,
1992,1,0.033,0.029,
1992,2,0.193,0.066,
1992,3,0.064,0.077,
1992,4,0.106,0.073,
1992,5,-0.010,0.039,
1992,6,0.009,0.025,
1992,7,0.027,-0.001,
1992,8,-0.009,0.005,
1992,9,-0.022,-0.011,
1992,10,0.018,-0.020,
1992,11,-0.068,-0.006,
1992,12,-0.022,0.010,
1993,1,0.064,0.014,
1993,2,0.057,0.055,
1993,3,0.039,0.095,
1993,4,0.135,0.101,
1993,5,0.180,0.091,
1993,6,0.095,0.085,
1993,7,0.007,0.055,
1993,8,0.007,0.017,
1993,9,-0.014,-0.033,
1993,10,-0.011,-0.042,
1993,11,-0.155,-0.052,
1993,12,-0.038,-0.045,
1994,1,-0.044,-0.049,
1994,2,0.024,-0.023,
1994,3,-0.033,-0.014,
1994,4,-0.025,-0.005,
1994,5,0.007,-0.018,
1994,6,0.003,-0.013,
1994,7,-0.039,-0.010,
1994,8,-0.012,-0.017,
1994,9,-0.009,-0.017,
1994,10,-0.027,0.002,
1994,11,0.000,0.046,
1994,12,0.057,0.055,
1995,1,0.212,0.090,
1995,2,0.033,0.091,
1995,3,0.149,0.080,
1995,4,0.006,0.038,
1995,5,-0.000,0.040,
1995,6,0.004,0.010,
1995,7,0.044,0.012,
1995,8,-0.005,0.002,
1995,9,0.017,-0.001,
1995,10,-0.049,0.008,
1995,11,-0.012,0.011,
1995,12,0.090,0.038,
1996,1,0.010,0.037,
1996,2,0.151,0.058,
1996,3,-0.055,0.040,
1996,4,0.096,0.024,
1996,5,-0.003,-0.009,
1996,6,-0.068,-0.004,
1996,7,-0.013,-0.027,
1996,8,-0.031,-0.030,
1996,9,-0.021,-0.022,
1996,10,-0.015,0.006,
1996,11,-0.029,0.024,
1996,12,0.128,0.009,
1997,1,0.055,0.008,
1997,2,-0.092,0.009,
1997,3,-0.023,0.001,
1997,4,-0.026,0.011,
1997,5,0.092,0.038,
1997,6,0.103,0.066,
1997,7,0.044,0.101,
1997,8,0.115,0.113,
1997,9,0.149,0.136,
1997,10,0.155,0.141,
1997,11,0.218,0.176,
1997,12,0.070,0.209,
1998,1,0.286,0.183,
1998,2,0.317,0.140,
1998,3,0.025,0.141,
1998,4,0.000,0.087,
1998,5,0.077,0.025,
1998,6,0.016,0.012,
1998,7,0.007,0.006,
1998,8,-0.040,-0.015,
1998,9,-0.028,0.002,
1998,10,-0.032,-0.018,
1998,11,0.104,-0.020,
1998,12,-0.093,0.011,
1999,1,-0.049,0.033,
1999,2,0.123,-0.008,
1999,3,0.081,-0.000,
1999,4,-0.103,0.005,
1999,5,-0.052,-0.025,
1999,6,-0.022,-0.043,
1999,7,-0.026,-0.042,
1999,8,-0.012,-0.053,
1999,9,-0.097,-0.042,
1999,10,-0.107,-0.058,
1999,11,0.030,-0.062,
1999,12,-0.105,-0.019,
2000,1,-0.029,-0.018,
2000,2,0.117,-0.028,
2000,3,-0.101,0.002,
2000,4,-0.022,0.009,
2000,5,0.044,-0.017,
2000,6,0.006,-0.009,
2000,7,-0.011,-0.013,
2000,8,-0.060,-0.027,
2000,9,-0.045,-0.056,
2000,10,-0.023,-0.079,
2000,11,-0.142,-0.085,
2000,12,-0.124,-0.099,
2001,1,-0.092,-0.118,
2001,2,-0.115,-0.103,
2001,3,-0.118,-0.094,
2001,4,-0.065,-0.088,
2001,5,-0.081,-0.079,
2001,6,-0.064,-0.062,
2001,7,-0.070,-0.060,
2001,8,-0.031,-0.063,
2001,9,-0.053,-0.042,
2001,10,-0.099,-0.019,
2001,11,0.043,-0.017,
2001,12,0.046,-0.019,
2002,1,-0.025,-0.017,
2002,2,-0.062,-0.045,
2002,3,-0.087,-0.075,
2002,4,-0.098,-0.083,
2002,5,-0.107,-0.077,
2002,6,-0.062,-0.072,
2002,7,-0.031,-0.057,
2002,8,-0.061,-0.058,
2002,9,-0.026,-0.040,
2002,10,-0.109,0.003,
2002,11,0.027,0.026,
2002,12,0.185,0.020,
2003,1,0.051,0.046,
2003,2,-0.054,0.066,
2003,3,0.023,0.027,
2003,4,0.125,0.008,
2003,5,-0.010,0.013,
2003,6,-0.044,0.014,
2003,7,-0.030,-0.018,
2003,8,0.028,-0.009,
2003,9,-0.032,-0.004,
2003,10,0.036,0.023,
2003,11,-0.023,0.030,
2003,12,0.108,0.049,
2004,1,0.063,0.027,
2004,2,0.063,0.028,
2004,3,-0.075,0.012,
2004,4,-0.019,0.002,
2004,5,0.030,-0.008,
2004,6,0.011,0.012,
2004,7,0.016,0.019,
2004,8,0.025,0.020,
2004,9,0.015,-0.007,
2004,10,0.034,-0.020,
2004,11,-0.123,-0.018,
2004,12,-0.048,-0.033,
2005,1,0.032,-0.037,
2005,2,-0.060,-0.004,
2005,3,0.013,0.033,
2005,4,0.045,0.033,
2005,5,0.133,0.048,
2005,6,0.033,0.040,
2005,7,0.014,0.014,
2005,8,-0.027,-0.013,
2005,9,-0.081,-0.033,
2005,10,-0.002,-0.031,
2005,11,-0.070,-0.002,
2005,12,0.023,-0.006,
2006,1,0.119,0.016,
2006,2,-0.098,0.053,
2006,3,0.106,0.048,
2006,4,0.116,0.025,
2006,5,-0.006,0.045,
2006,6,0.008,0.019,
2006,7,-0.000,-0.012,
2006,8,-0.022,-0.026,
2006,9,-0.042,-0.011,
2006,10,-0.073,-0.011,
2006,11,0.083,-0.040,
2006,12,-0.000,-0.036,
2007,1,-0.166,-0.047,
2007,2,-0.024,-0.074,
2007,3,-0.128,-0.092,
2007,4,-0.052,-0.068,
2007,5,-0.088,-0.058,
2007,6,-0.046,-0.031,
2007,7,0.025,-0.032,
2007,8,0.003,-0.016,
2007,9,-0.053,-0.033,
2007,10,-0.009,-0.051,
2007,11,-0.134,-0.052,
2007,12,-0.061,-0.055,
2008,1,-0.002,-0.081,
2008,2,-0.070,-0.070,
2008,3,-0.139,-0.070,
2008,4,-0.078,-0.080,
2008,5,-0.062,-0.063,
2008,6,-0.052,-0.023,
2008,7,0.019,-0.014,
2008,8,0.057,-0.019,
2008,9,-0.033,-0.014,
2008,10,-0.085,-0.034,
2008,11,-0.028,-0.080,
2008,12,-0.080,-0.081,
2009,1,-0.172,-0.075,
2009,2,-0.040,-0.093,
2009,3,-0.057,-0.079,
2009,4,-0.116,-0.035,
2009,5,-0.011,-0.027,
2009,6,0.048,-0.014,
2009,7,-0.000,0.012,
2009,8,0.010,0.017,
2009,9,0.013,0.008,
2009,10,0.016,0.002,
2009,11,0.003,0.040,
2009,12,-0.032,0.057,
2010,1,0.201,0.059,
2010,2,0.100,0.080,
2010,3,0.023,0.085,
2010,4,0.107,0.043,
2010,5,-0.005,0.009,
2010,6,-0.012,-0.005,
2010,7,-0.070,-0.034,
2010,8,-0.046,-0.035,
2010,9,-0.035,-0.039,
2010,10,-0.012,0.000,
2010,11,-0.034,-0.009,
2010,12,0.127,-0.020,
2011,1,-0.093,0.015,
2011,2,-0.090,0.027,
2011,3,0.163,0.006,
2011,4,0.025,0.030,
2011,5,0.022,0.049,
2011,6,0.028,0.009,
2011,7,0.007,-0.003,
2011,8,-0.039,-0.009,
2011,9,-0.034,-0.021,
2011,10,-0.010,-0.072,
2011,11,-0.032,-0.073,
2011,12,-0.247,-0.083,
2012,1,-0.043,-0.062,
2012,2,-0.086,-0.030,
2012,3,0.099,0.015,
2012,4,0.129,0.029,
2012,5,-0.025,0.048,
2012,6,0.028,0.027,
2012,7,0.009,-0.009,
2012,8,-0.007,0.001,
2012,9,-0.048,0.015,
2012,10,0.024,0.043,
2012,11,0.099,0.012,
2012,12,0.146,-0.019,
2013,1,-0.160,-0.052,
2013,2,-0.204,-0.093,
2013,3,-0.143,-0.130,
2013,4,-0.102,-0.097,
2013,5,-0.042,-0.065,
2013,6,0.004,-0.035,
2013,7,-0.041,0.003,
2013,8,0.006,0.003,
2013,9,0.089,-0.018,
2013,10,-0.042,-0.059,
2013,11,-0.099,-0.090,
2013,12,-0.250,-0.112,
2014,1,-0.148,-0.100,
2014,2,-0.020,-0.071,
2014,3,0.016,-0.005,
2014,4,0.049,0.023,
2014,5,0.079,0.037,
2014,6,-0.008,0.037,
2014,7,0.049,0.046,
2014,8,0.016,0.065,
2014,9,0.095,0.075,
2014,10,0.174,0.098,
2014,11,0.044,0.088,
2014,12,0.163,0.075,
2015,1,-0.034,0.036,
2015,2,0.029,0.025,
2015,3,-0.022,-0.005,
2015,4,-0.010,0.005,
2015,5,0.010,0.023,
2015,6,0.018,0.042,
2015,7,0.116,0.061,
2015,8,0.074,0.082,
2015,9,0.087,0.080,
2015,10,0.114,0.102,
2015,11,0.010,0.121,
2015,12,0.224,0.113,
2016,1,0.172,0.124,
2016,2,0.044,0.123,
2016,3,0.170,0.072,
2016,4,0.003,0.038,
2016,5,-0.029,0.024,
2016,6,0.000,-0.009,
2016,7,-0.023,-0.016,
2016,8,0.001,0.026,
2016,9,-0.029,0.066,
2016,10,0.178,0.059,
2016,11,0.199,0.073,
2016,12,-0.053,0.116,
2017,1,0.069,0.100,
2017,2,0.187,0.087,
2017,3,0.099,0.102,
2017,4,0.134,0.099,
2017,5,0.021,0.057,
2017,6,0.054,0.044,
2017,7,-0.020,0.023,
2017,8,0.031,0.012,
2017,9,0.028,0.017,
2017,10,-0.034,-0.008,
2017,11,0.080,-0.010,
2017,12,-0.142,-0.050,
2018,1,0.020,-0.038,
2018,2,-0.173,-0.050,
2018,3,0.026,-0.023,
2018,4,0.021,-0.028,
2018,5,-0.008,0.004,
2018,6,-0.006,0.002,
2018,7,-0.012,-0.006,
2018,8,0.015,0.000,
2018,9,-0.017,-0.009,
2018,10,0.022,-0.006,
2018,11,-0.054,0.000,
2018,12,0.004,0.018,
2019,1,0.047,0.011,
2019,2,0.071,0.030,
2019,3,-0.013,0.042,
2019,4,0.043,0.026,
2019,5,0.061,0.020,
2019,6,-0.030,0.027,
2019,7,0.037,0.035,
2019,8,0.023,0.014,
2019,9,0.082,0.007,
2019,10,-0.042,0.008,
2019,11,-0.065,0.016,
2019,12,0.042,-0.029,
2020,1,0.064,-0.036,
2020,2,-0.147,-0.029,
2020,3,-0.075,-0.014,
2020,4,-0.028,-0.022,
2020,5,0.113,0.010,
2020,6,0.024,0.024,
2020,7,0.016,0.041,
2020,8,-0.006,0.011,
2020,9,0.055,-0.002,
2020,10,-0.036,-0.016,
2020,11,-0.038,-0.006,
2020,12,-0.056,-0.031,
2021,1,0.045,-0.039,
2021,2,-0.070,-0.049,
2021,3,-0.077,-0.050,
2021,4,-0.086,-0.045,
2021,5,-0.059,-0.029,
2021,6,0.068,-0.013,
2021,7,0.011,0.001,
2021,8,0.004,0.024,
2021,9,-0.018,0.010,
2021,10,0.057,0.018,
2021,11,-0.005,0.010,
2021,12,0.054,-0.032,
2022,1,-0.035,-0.063,
2022,2,-0.230,-0.063,
2022,3,-0.097,-0.065,
2022,4,-0.005,-0.042,
2022,5,0.040,0.010,
2022,6,0.081,0.035,
2022,7,0.032,0.043,
2022,8,0.031,0.028,
2022,9,0.034,-0.003,
2022,10,-0.035,-0.001,
2022,11,-0.074,0.009,
2022,12,0.038,-0.021,
2023,1,0.084,-0.011,
2023,2,-0.120,0.016,
2023,3,0.018,0.021,
2023,4,0.061,0.001,
2023,5,0.061,0.025,
2023,6,-0.015,0.030,
2023,7,0.001,0.025,
2023,8,0.040,0.024,
2023,9,0.037,0.030,
2023,10,0.057,0.051,
2023,11,0.016,0.067,
2023,12,0.106,0.083,
2024,1,0.121,0.088,
2024,2,0.116,0.069,
2024,3,0.081,0.034,
2024,4,-0.080,0.003,
2024,5,-0.068,-0.027,
2024,6,-0.035,-0.043,
2024,7,-0.034,-0.034,
2024,8,0.003,-0.028,
2024,9,-0.036,-0.014,
2024,10,-0.040,
2024,11,0.036,
